fecha,0.25,0.5,1,2,3,4,5,10
2008-01-02,6.10371833291357,6.15000844385793,6.11002838352359,6.369943440903,6.4105334241946,6.43082849538132,6.45112361958222,6.58304321842995
2008-01-03,6.09386796508016,6.14515895470369,6.09826652593171,6.3800909168376,6.39023840603188,6.4105334241946,6.44097605085561,6.5627477498764
2008-01-04,6.17266419309459,6.26151443814393,6.21347329667898,6.54245233427315,6.5627477498764,6.58304321842995,6.60333873992407,6.67437348191866
2008-01-07,6.22190404333178,6.34873690295468,6.34497633891851,6.72511298009124,6.72511298009124,6.71496505401583,6.73526091938463,6.81644490943309
2008-01-08,6.30067534036094,6.47465817515602,6.42004359392256,6.75555683762052,6.78600081407881,6.79614883265454,6.83674103903968,6.89762974473001
2008-01-09,6.30067534036094,6.47465817515602,6.42004359392256,6.75555683762052,6.77585280871376,6.8265929676335,6.83674103903968,6.89762974473001
2008-01-10,6.30067534036094,6.47465817515602,6.42004359392256,6.72511298009124,6.74540887189481,6.8062968644397,6.8062968644397,6.86718533248079
2008-01-11,6.48769572496377,6.59566202997208,6.49505470657186,6.83674103903968,6.85703722146456,6.89762974473001,6.89762974473001,6.94837069574081
2008-01-14,6.46801343945835,6.57630630399808,6.48099439554439,6.83674103903968,6.85703722146456,6.83674103903968,6.87733345669792,6.91792608555111
2008-01-15,6.44833019636692,6.54726922245885,6.45755616278176,6.73526091938463,6.74540887189481,6.75555683762052,6.75555683762052,6.81644490943309
2008-01-16,6.44833019636692,6.54726922245885,6.46224424754216,6.72511298009124,6.72511298009124,6.72511298009124,6.71496505401583,6.79614883265454
2008-01-17,6.44833019636692,6.55210902714387,6.46224424754216,6.71496505401583,6.73526091938463,6.72511298009124,6.72511298009124,6.78600081407881
2008-01-18,6.44833019636692,6.54726922245885,6.45286785889265,6.69466924152391,6.66422562195159,6.69466924152391,6.68452135510984,6.71496505401583
2008-01-21,6.44833019636692,6.53758926374426,6.44349059359239,6.68452135510984,6.66422562195159,6.65407777520983,6.64392994169469,6.69466924152391
2008-01-22,6.39911789853809,6.46497472152507,6.36844089210697,6.60333873992407,6.59319097256006,6.58304321842995,6.58304321842995,6.64392994169469
2008-01-23,6.36958764615869,6.42139341053305,6.32150629485029,6.5627477498764,6.55260003545537,6.53230464633099,6.55260003545537,6.62363431434889
2008-01-24,6.34989961369037,6.37295865487886,6.24401615938197,6.44097605085561,6.45112361958222,6.42068095316057,6.48156640526365,6.54245233427315
2008-01-25,6.34005523814363,6.37780265528765,6.26515577090725,6.48156640526365,6.48156640526365,6.48156640526365,6.49171402698723,6.62363431434889
2008-01-28,6.34989961369037,6.38264653904574,6.27924637030652,6.44097605085561,6.45112361958222,6.45112361958222,6.46127120155993,6.53230464633099
2008-01-29,6.36958764615869,6.42139341053305,6.32150629485029,6.46127120155993,6.46127120155993,6.47141879678748,6.48156640526365,6.55260003545537
2008-01-30,6.36958764615869,6.41170739234553,6.31211673919729,6.47141879678748,6.47141879678748,6.46127120155993,6.45112361958222,6.54245233427315
2008-01-31,6.37943130312024,6.42139341053305,6.31211673919729,6.49171402698723,6.45112361958222,6.47141879678748,6.46127120155993,6.58304321842995
2008-02-01,6.35974374968473,6.40202090773911,6.31681162690789,6.48156640526365,6.46127120155993,6.45112361958222,6.47141879678748,6.53230464633099
2008-02-04,6.35974374968473,6.40202090773911,6.33089497154238,6.50186166195696,6.50186166195696,6.46127120155993,6.45112361958222,6.54245233427315
2008-02-05,6.320365768401,6.33904738546232,6.24636522515587,6.53230464633099,6.49171402698723,6.47141879678748,6.47141879678748,6.54245233427315
2008-02-06,6.320365768401,6.34389220254583,6.24636522515587,6.40038590848462,6.39023840603188,6.39023840603188,6.39023840603188,6.53230464633099
2008-02-07,6.320365768401,6.33904738546232,6.24636522515587,6.40038590848462,6.4105334241946,6.39023840603188,6.39023840603188,6.48156640526365
2008-02-08,6.34989961369037,6.37295865487886,6.25576093808355,6.40038590848462,6.3800909168376,6.3800909168376,6.3800909168376,6.49171402698723
2008-02-11,6.320365768401,6.34873690295468,6.25576093808355,6.31920626016849,6.4105334241946,6.4105334241946,6.43082849538132,6.52215697163008
2008-02-12,6.3302106230525,6.35358148667287,6.25576093808355,6.43082849538132,6.42068095316057,6.43082849538132,6.43082849538132,6.50186166195696
2008-02-13,6.3302106230525,6.35358148667287,6.26515577090725,6.4105334241946,6.40038590848462,6.40038590848462,6.40038590848462,6.48156640526365
2008-02-14,6.30067534036094,6.31966695013375,6.23227000519666,6.34964852881783,6.34964852881783,6.34964852881783,6.34964852881783,6.39023840603188
2008-02-15,6.28098395392751,6.2663611229814,6.16646610759375,6.28876411092285,6.2989114807356,6.2989114807356,6.31920626016849,6.3395010926697
2008-02-18,6.27113790128231,6.26151443814393,6.15706202540878,6.31920626016849,6.31920626016849,6.31920626016849,6.32935366978618,6.3800909168376
2008-02-19,6.28098395392751,6.28090047683827,6.19467306475574,6.3090588638179,6.31920626016849,6.32935366978618,6.3395010926697,6.40038590848462
2008-02-20,6.29082976694839,6.29543877986372,6.22287209127759,6.3800909168376,6.39023840603188,6.39023840603188,6.43082849538132,6.46127120155993
2008-02-21,6.29082976694839,6.30028464737897,6.26045846449941,6.34964852881783,6.369943440903,6.3800909168376,6.40038590848462,6.47141879678748
2008-02-22,6.28098395392751,6.30997603220163,6.27689807454068,6.39023840603188,6.39023840603188,6.40038590848462,6.4105334241946,6.45112361958222
2008-02-25,6.320365768401,6.34873690295468,6.30272630443152,6.3800909168376,6.39023840603188,6.4105334241946,6.4105334241946,6.44097605085561
2008-02-26,6.34005523814363,6.37295865487886,6.33558898034003,6.42068095316057,6.42068095316057,6.42068095316057,6.43082849538132,6.47141879678748
