fecha,2,5,10
2017-08-10,3.10428571428571,3.66197313797314,4.35292307692308
2017-08-11,3.11,3.66040076146802,4.33545023696683
2017-08-14,3.11,3.65282362616099,4.33325242718448
2017-08-16,3.11,3.61,4.33853658536586
2017-08-17,3.1,3.60552840909091,4.3215909090909
2017-08-18,3.102,3.60901960784314,4.31408450704225
2017-08-21,3.12277777777778,3.60237212826575,4.28989130434783
2017-08-22,,3.60740740740741,4.30635416666667
2017-08-23,3.12,3.61583581143458,4.31463917525773
2017-08-24,,3.64950810810811,4.35606784092473
2017-08-25,,3.68014925373134,4.3752
2017-08-28,,3.64,4.37893333333333
2017-08-29,3.11571428571429,3.64952380952381,4.34507202087662
2017-08-30,3.13642857142857,3.684,4.37176472565896
2017-08-31,3.14,3.66233333333333,4.35035714285714
2017-09-01,3.10818181818182,3.65,4.32552631578947
2017-09-04,3.1085,3.64,4.32285714285714
2017-09-05,3.09,3.63715265866209,4.30319318621388
2017-09-06,3.121,3.66977777777778,4.28288888888889
2017-09-07,3.13,3.6565671641791,4.30283582089552
2017-09-08,,3.61866781753053,4.27341463414634
2017-09-11,,3.63461538461539,4.29818181818182
2017-09-12,,3.67847514554411,4.33338624338624
2017-09-13,,3.69,4.31324324324324
2017-09-14,,3.67127659574468,4.32912793555817
2017-09-15,,3.7,4.3325
2017-09-20,,3.7,4.33
2017-09-21,3.18,3.70555555555556,4.31262561754429
2017-09-22,3.15,3.66923076923077,4.3012
2017-09-25,,3.66446721311475,4.29687275628241
2017-09-26,3.19682926829268,3.65,4.30207006369427
2017-09-27,,3.73,4.32428571428571
2017-09-28,3.24,3.75,4.356
2017-09-29,3.27,3.78,4.39933333333333
2017-10-02,3.28,,4.41382352941176
2017-10-03,3.3,3.79124848484849,4.44984615384615
2017-10-04,3.32,3.77812615955473,4.44102564102564
2017-10-05,3.3425,3.82704645048203,4.4696052631579
2017-10-06,3.3,3.84393939393939,4.44705882352941
2017-10-10,3.29166666666667,3.84203045685279,4.51487804878049
2017-10-11,3.3,3.87,4.50472727272727
2017-10-12,,3.86125,4.5541935483871
2017-10-13,,3.87878269617706,4.54519480519481
2017-10-16,3.33,3.84,4.55
2017-10-17,,3.88,4.55055555555556
2017-10-18,3.3,3.8765625,4.54
2017-10-19,3.2925,3.82643206678181,4.52340425531915
2017-10-20,3.24666666666666,3.76861979166667,4.474
2017-10-23,3.23705882352941,3.70026365348399,4.43935897435897
2017-10-24,3.23307692307692,3.715,4.44296296296296
2017-10-25,,3.78162774155305,4.50174603174603
2017-10-26,,3.775,4.47083333333333
2017-10-30,,3.77,4.46894736842105
2017-10-31,3.3,3.8,4.46897435897436
2017-11-02,,3.81333333333333,4.45685534591195
2017-11-03,,3.79,4.45028985507246
2017-11-06,,3.76472222222222,4.45
2017-11-07,,3.77857142857143,4.426875
2017-11-08,,3.8415,4.46407407407408
2017-11-09,,3.79121951219512,4.43054054054054
2017-11-10,3.38564920273349,3.80666666666667,4.45684210526316
2017-11-13,,3.82,4.45
2017-11-14,3.39414473684211,3.835,4.43309090909091
2017-11-15,3.42,3.83666666666667,4.43473684210526
2017-11-16,,3.86,4.47027027027027
2017-11-17,3.44,3.89333333333333,4.50647058823529
2017-11-20,3.44671532846715,,4.48266666666667
2017-11-21,3.46,3.9575,4.53846153846154
2017-11-22,3.50486928104575,3.985,4.64630230466051
