id,fecha_utc,latitud,longitud,profundidad_km,magnitud,tipo_magnitud,lugar
us7000m96m,2024-04-01 10:25:14.490,-21.3082,-67.1478,194.487,4.6,mb,"99 km SSW of Uyuni, Bolivia"
us7000m99t,2024-04-02 00:15:41.226,-21.6453,-68.5895,139.531,4.2,mb,"58 km SW of Ollagüe, Chile"
us7000m9ax,2024-04-02 05:19:47.271,-19.8282,-71.1318,13.733,4.5,mwr,"110 km WNW of Puerto, Chile"
us7000m9js,2024-04-03 06:35:02.510,-36.0525,-73.5821,10.911,4.9,mwr,"84 km NW of Tomé, Chile"
us7000m9lk,2024-04-03 13:51:56.776,-36.9529,-72.9395,35.977,5.2,mww,"8 km ESE of Chiguayante, Chile"
us7000m9rr,2024-04-04 00:28:14.531,-24.4489,-69.5077,73.252,4.8,mww,"126 km SE of Antofagasta, Chile"
us7000ma1a,2024-04-05 03:31:24.698,-22.5609,-68.8896,116.299,4.2,mb,"12 km SSE of Calama, Chile"
us7000ma1b,2024-04-05 04:04:54.424,-22.5687,-66.1968,272.087,4.1,mb,"54 km WNW of Abra Pampa, Argentina"
us7000mamt,2024-04-07 16:04:45.249,-23.0671,-70.9507,20.592,4.5,mwr,"51 km W of Mejillones, Chile"
us7000maq3,2024-04-08 02:58:07.905,-21.0595,-68.4179,144.938,3.6,ml,"25 km NW of Ollagüe, Chile"
us7000marl,2024-04-08 12:00:36.542,-31.6295,-69.0268,111.058,4.2,mb,"29 km WSW of Villa Basilio Nievas, Argentina"
us7000mb1k,2024-04-09 18:36:19.542,-24.0978,-67.3335,167.457,4.5,mb,"103 km W of San Antonio de los Cobres, Argentina"
us7000mb1m,2024-04-09 18:50:31.735,-23.5186,-66.7495,203.122,4.5,mb,"89 km NNW of San Antonio de los Cobres, Argentina"
us7000mb1s,2024-04-09 19:14:28.111,-31.6251,-68.8299,112.996,4.3,mb,"12 km SW of Villa Basilio Nievas, Argentina"
us7000mb3r,2024-04-10 01:06:44.989,-21.2615,-69.9929,46.45,4.3,mwr,"94 km NNE of Tocopilla, Chile"
us7000mb4t,2024-04-10 03:14:46.434,-29.6293,-72.0549,13.588,4.6,mwr,"77 km WNW of Coquimbo, Chile"
us7000mb79,2024-04-10 15:33:42.660,-17.2602,-68.4861,203.694,5.0,mww,"60 km W of Patacamaya, Bolivia"
us7000mb83,2024-04-10 17:02:50.310,-18.2283,-69.5408,10.0,4.3,mwr,"66 km SE of Palca, Peru"
us7000mcys,2024-04-10 22:42:20.843,-18.2128,-71.7547,32.258,4.3,mb,"76 km SW of Pacocha, Peru"
us7000mbbh,2024-04-11 04:01:01.995,-21.249,-69.8944,56.894,4.5,mwr,"98 km NNE of Tocopilla, Chile"
us7000mbbl,2024-04-11 04:57:30.229,-28.1321,-66.773,183.02,4.0,mb,"49 km N of Arauco, Argentina"
us7000mbbn,2024-04-11 05:02:36.963,-31.8869,-68.4199,106.535,4.3,mb,"24 km S of Nueve de Julio, Argentina"
us7000mbbv,2024-04-11 06:29:25.296,-21.7787,-68.9366,118.87,4.2,mb,"75 km N of Calama, Chile"
us7000mbbx,2024-04-11 07:02:46.142,-20.3943,-69.0932,114.136,4.2,mb,"59 km E of La Tirana, Chile"
us7000mbe8,2024-04-11 16:06:56.440,-33.0479,-70.2795,108.823,4.2,mb,"38 km SE of Los Andes, Chile"
us7000mblh,2024-04-12 06:25:46.357,-21.4594,-68.4288,131.444,4.4,mb,"31 km SW of Ollagüe, Chile"
us7000mbt2,2024-04-12 21:02:54.814,-30.1186,-72.2723,11.661,4.1,mwr,"91 km WSW of Coquimbo, Chile"
us7000mbtx,2024-04-13 00:02:58.346,-20.8432,-70.4444,35.0,4.0,mb,"70 km SSW of La Tirana, Chile"
us7000mbxq,2024-04-13 19:10:06.655,-20.9556,-69.0269,116.321,4.1,mb,"85 km WNW of Ollagüe, Chile"
us7000mbxt,2024-04-13 19:27:30.137,-24.0332,-66.9209,210.272,4.1,mb,"64 km WNW of San Antonio de los Cobres, Argentina"
us7000mbyj,2024-04-13 23:01:22.040,-32.5235,-71.5362,35.0,4.5,mb,"29 km WSW of La Ligua, Chile"
us7000mbz6,2024-04-14 01:18:30.797,-22.2956,-70.7752,15.579,3.8,mwr,"63 km WSW of Tocopilla, Chile"
us7000mbzx,2024-04-14 05:17:22.528,-18.3194,-71.3917,30.077,4.1,mb,"74 km S of Pacocha, Peru"
us7000mc1c,2024-04-14 11:15:04.446,-21.6423,-68.4412,146.511,4.3,mb,"50 km SSW of Ollagüe, Chile"
us7000mc4t,2024-04-15 05:02:37.682,-21.3477,-69.6805,66.286,4.2,mb,"98 km NNE of Tocopilla, Chile"
us7000mcb3,2024-04-15 22:41:59.214,-24.3416,-67.113,171.8,4.5,mb,"81 km W of San Antonio de los Cobres, Argentina"
us7000mcce,2024-04-16 05:38:11.514,-18.558,-70.7409,56.45,4.2,mb,"47 km W of Arica, Chile"
us7000mciz,2024-04-16 21:30:43.746,-24.0905,-66.8975,196.344,4.5,mb,"60 km WNW of San Antonio de los Cobres, Argentina"
us7000mcps,2024-04-17 14:55:27.155,-37.4149,-73.9926,29.179,4.3,mb,"36 km NW of Lebu, Chile"
us7000mcsw,2024-04-18 02:20:36.405,-30.4076,-67.4266,11.047,4.1,mb,"25 km N of San Agustín de Valle Fértil, Argentina"
us7000mcu7,2024-04-18 07:53:49.320,-23.3265,-69.2103,89.728,4.4,mb,"100 km SSW of Calama, Chile"
us7000md0f,2024-04-18 20:48:58.010,-21.2781,-70.2662,35.634,4.5,mb,"90 km N of Tocopilla, Chile"
us7000md1k,2024-04-19 01:13:57.480,-32.5046,-72.0838,28.983,4.2,mb,"72 km NW of Valparaíso, Chile"
us7000md73,2024-04-19 15:48:14.404,-24.1406,-67.1036,222.281,4.0,ml,"80 km W of San Antonio de los Cobres, Argentina"
us7000md92,2024-04-19 17:09:56.228,-19.1673,-69.6959,111.663,4.0,mb,"32 km WNW of Camiña, Chile"
us7000mddl,2024-04-20 02:37:16.188,-31.4804,-68.8776,112.313,4.6,mb,"15 km WNW of Villa Basilio Nievas, Argentina"
us6000mu0w,2024-04-20 16:54:08.265,-21.6424,-68.3168,122.488,4.1,mb,"46 km S of Ollagüe, Chile"
us6000mt0d,2024-04-20 18:23:45.027,-37.2628,-71.0798,140.068,4.2,mb,"37 km WSW of Andacollo, Argentina"
us7000mdrl,2024-04-22 03:00:57.170,-20.7326,-69.0708,114.35,4.3,mb,"75 km SE of La Tirana, Chile"
us7000mds2,2024-04-22 05:29:54.843,-32.2567,-71.9108,47.499,4.2,mb,"67 km WNW of La Ligua, Chile"
us7000mdsh,2024-04-22 07:15:49.369,-33.8725,-71.8146,33.868,4.4,mb,"36 km SSW of San Antonio, Chile"
us6000mtff,2024-04-24 09:33:10.201,-33.7875,-70.2008,109.48,4.7,mb,"39 km ESE of Puente Alto, Chile"
us6000mtfv,2024-04-24 11:19:51.707,-21.242,-67.5161,186.367,4.3,mb,"76 km E of Ollagüe, Chile"
us6000mth0,2024-04-24 15:10:33.918,-39.5365,-72.6294,74.696,4.4,mb,"18 km S of Loncoche, Chile"
us6000mtli,2024-04-25 04:28:45.484,-31.271,-68.6315,112.533,4.4,mb,"21 km NNW of Albardón, Argentina"
us6000mtsg,2024-04-25 16:15:11.059,-24.1324,-66.9552,182.32,4.4,mb,"65 km W of San Antonio de los Cobres, Argentina"
us6000mu3p,2024-04-26 17:27:18.610,-22.926,-66.6121,197.959,4.5,mb,"96 km WSW of Abra Pampa, Argentina"
us6000mubg,2024-04-27 14:49:41.959,-22.5036,-68.3234,139.494,4.4,mb,"46 km NNW of San Pedro de Atacama, Chile"
us6000muk1,2024-04-28 07:11:15.329,-24.378,-66.9543,167.949,4.3,mb,"66 km WSW of San Antonio de los Cobres, Argentina"
us6000muq7,2024-04-28 19:31:28.989,-20.5963,-68.7891,114.049,4.8,mb,"89 km NW of Ollagüe, Chile"
us6000muql,2024-04-28 20:20:17.225,-21.9237,-68.6805,109.384,4.5,mwr,"64 km NNE of Calama, Chile"
us6000mur0,2024-04-28 21:31:05.031,-24.2637,-66.7489,193.704,4.3,mb,"43 km W of San Antonio de los Cobres, Argentina"
us6000murn,2024-04-28 23:22:18.907,-24.3507,-67.3152,184.631,4.2,mb,"102 km W of San Antonio de los Cobres, Argentina"
us6000murq,2024-04-28 23:26:38.605,-20.8481,-69.1393,108.384,4.1,mb,"78 km SE of La Tirana, Chile"
us6000muwb,2024-04-29 14:20:28.233,-36.8699,-73.6656,15.571,4.4,mb,"50 km WNW of Coronel, Chile"
us6000mv01,2024-04-29 17:51:07.409,-21.2797,-67.1753,188.151,4.2,mb,"97 km SSW of Uyuni, Bolivia"
us6000mv73,2024-04-30 14:29:11.547,-23.7159,-67.0822,236.39,4.0,ml,"95 km NW of San Antonio de los Cobres, Argentina"
us6000mvda,2024-05-01 01:24:50.530,-21.4461,-68.9993,101.655,5.0,mww,"81 km WSW of Ollagüe, Chile"
us6000mvek,2024-05-01 05:06:52.986,-22.9985,-66.2854,238.44,4.5,mb,"66 km WNW of El Aguilar, Argentina"
us6000mvfm,2024-05-01 08:46:20.105,-20.9146,-68.9445,98.778,4.5,mb,"79 km WNW of Ollagüe, Chile"
us6000mvjy,2024-05-01 22:50:05.803,-20.6607,-68.9746,104.692,4.2,mb,"79 km ESE of La Tirana, Chile"
us6000mvx3,2024-05-03 05:54:58.804,-17.6604,-69.6507,144.3,4.5,mb,"35 km ENE of Palca, Peru"
us6000mw33,2024-05-03 16:26:08.597,-20.9735,-70.7027,26.107,4.4,mb,"97 km SW of La Tirana, Chile"
us6000mw6i,2024-05-03 18:43:47.749,-19.2746,-69.4057,126.55,4.2,mb,"4 km NNE of Camiña, Chile"
us6000mw90,2024-05-04 02:43:18.297,-21.5475,-66.6146,232.646,4.4,mb,"79 km SSW of Atocha, Bolivia"
us6000mwcm,2024-05-04 18:40:16.272,-23.2069,-66.7763,218.994,4.4,mb,"112 km W of El Aguilar, Argentina"
us6000mwf1,2024-05-05 05:31:53.137,-33.6893,-70.8341,75.977,4.3,mb,"9 km ESE of Talagante, Chile"
us6000mwfy,2024-05-05 08:33:24.919,-21.1413,-68.8933,112.27,4.3,mb,"67 km W of Ollagüe, Chile"
us6000mwg4,2024-05-05 09:04:23.776,-24.0465,-66.9632,231.881,4.4,mb,"68 km WNW of San Antonio de los Cobres, Argentina"
us6000mwgh,2024-05-05 09:20:44.681,-23.0303,-68.5215,137.939,4.2,mb,"35 km WSW of San Pedro de Atacama, Chile"
us6000mwh9,2024-05-05 12:03:32.861,-23.8457,-66.7646,191.121,4.4,mb,"61 km NW of San Antonio de los Cobres, Argentina"
us6000mwlu,2024-05-06 01:58:13.386,-30.6408,-71.3283,56.931,4.1,mwr,"13 km WSW of Ovalle, Chile"
us6000mwmw,2024-05-06 06:30:30.333,-20.839,-68.8906,106.109,5.0,mb,"78 km WNW of Ollagüe, Chile"
us6000mx34,2024-05-07 21:44:15.563,-24.2119,-67.1366,182.146,4.6,mb,"83 km W of San Antonio de los Cobres, Argentina"
us6000mx3s,2024-05-07 23:32:55.431,-37.4653,-74.464,10.0,4.4,mb,"73 km WNW of Lebu, Chile"
us6000mx68,2024-05-08 10:00:58.595,-21.3768,-68.3443,106.573,5.2,mww,"19 km SSW of Ollagüe, Chile"
us6000mxel,2024-05-09 12:29:29.047,-24.6062,-69.6568,87.89,4.3,mwr,"121 km NE of Taltal, Chile"
us6000mxfm,2024-05-09 13:40:45.048,-17.7442,-69.666,142.589,4.5,mb,"31 km E of Palca, Peru"
us6000mxkp,2024-05-09 22:33:30.459,-19.6009,-66.7011,255.98,4.5,mb,"77 km S of Challapata, Bolivia"
us6000mxru,2024-05-10 15:27:37.132,-23.0204,-66.3305,222.815,4.5,mb,"70 km WNW of El Aguilar, Argentina"
us6000mz65,2024-05-11 00:33:42.393,-24.9512,-67.5929,116.124,4.2,mb,"124 km N of Antofagasta de la Sierra, Argentina"
us6000my2a,2024-05-12 11:58:38.077,-21.4598,-66.6324,264.608,4.2,mb,"72 km SW of Atocha, Bolivia"
us6000my65,2024-05-12 21:33:54.484,-27.811,-72.0777,7.104,4.0,mwr,"154 km WNW of Vallenar, Chile"
us6000my6r,2024-05-13 00:33:52.153,-33.4002,-68.525,10.0,4.4,mwr,"35 km S of San Martín, Argentina"
us6000my8g,2024-05-13 09:18:49.451,-35.3881,-73.2882,10.0,5.2,mww,"79 km W of Constitución, Chile"
us6000myfh,2024-05-14 03:18:37.428,-28.6811,-71.6906,25.762,4.9,mww,"91 km W of Vallenar, Chile"
us6000myi7,2024-05-14 13:45:07.132,-22.5408,-68.7011,110.203,4.3,mb,"24 km ESE of Calama, Chile"
us6000myie,2024-05-14 14:36:41.480,-29.7587,-71.5738,45.29,4.0,mb,"31 km NW of Coquimbo, Chile"
us6000myn6,2024-05-15 02:31:39.530,-22.0791,-68.6568,129.208,4.1,mb,"50 km NNE of Calama, Chile"
us6000myuy,2024-05-15 23:04:35.527,-27.9613,-66.4364,152.72,4.3,mb,"43 km SSW of Andalgalá, Argentina"
us6000myvp,2024-05-16 02:27:26.126,-23.6663,-69.4671,84.638,4.3,mb,"94 km E of Antofagasta, Chile"
us6000mywe,2024-05-16 04:18:07.050,-28.0275,-69.5183,98.696,4.4,mb,"108 km SE of Copiapó, Chile"
us6000mz0i,2024-05-16 16:21:18.978,-23.241,-68.3591,112.096,4.2,mb,"39 km SSW of San Pedro de Atacama, Chile"
us6000mz3f,2024-05-17 00:45:27.845,-30.1177,-72.6697,10.0,4.2,mb,"129 km W of Coquimbo, Chile"
us6000mz3h,2024-05-17 00:55:01.446,-32.5215,-71.7837,9.739,4.4,mb,"52 km W of La Ligua, Chile"
us6000mz3p,2024-05-17 01:47:33.611,-36.2968,-70.082,175.026,4.1,mb,"60 km NNW of Barrancas, Argentina"
us6000mz4h,2024-05-17 05:39:58.182,-32.5319,-71.8236,10.0,4.7,mb,"56 km W of La Ligua, Chile"
us6000mz75,2024-05-17 14:13:01.398,-21.3927,-66.636,251.227,4.6,mb,"66 km SW of Atocha, Bolivia"
us6000mzen,2024-05-18 08:52:40.371,-18.6825,-69.8252,120.567,4.3,mb,"54 km ESE of Arica, Chile"
us6000mzew,2024-05-18 09:28:38.180,-32.9127,-70.8806,79.307,4.4,mb,"10 km SE of Llaillay, Chile"
us6000mzgh,2024-05-18 15:12:52.908,-21.2547,-67.2704,181.654,4.4,mb,"99 km SSW of Uyuni, Bolivia"
us6000mzmb,2024-05-19 09:30:28.837,-29.2229,-69.5567,125.454,4.4,mb,"137 km NW of San José de Jáchal, Argentina"
us6000mzn2,2024-05-19 12:19:32.905,-24.2858,-67.1622,191.953,4.3,mb,"85 km W of San Antonio de los Cobres, Argentina"
us6000mzq0,2024-05-19 20:17:13.231,-20.8097,-70.0972,50.266,4.4,mb,"58 km S of La Tirana, Chile"
us6000mzs5,2024-05-20 08:09:28.855,-26.2002,-69.0969,129.191,4.3,mb,"97 km ENE of Diego de Almagro, Chile"
us6000mzv1,2024-05-20 16:35:30.697,-22.0675,-68.7227,110.368,4.2,mb,"47 km NNE of Calama, Chile"
us6000mzy6,2024-05-21 02:15:56.745,-32.6095,-70.0498,121.6,3.9,mb,"57 km ENE of Los Andes, Chile"
us6000n003,2024-05-21 08:21:10.007,-21.9443,-68.479,106.413,5.0,mww,"72 km NE of Calama, Chile"
us6000n0bm,2024-05-22 19:36:04.717,-24.2689,-66.8808,181.766,4.4,mb,"57 km W of San Antonio de los Cobres, Argentina"
us6000n0d1,2024-05-23 01:44:06.332,-17.5139,-69.3214,167.05,4.3,mb,"73 km ENE of Palca, Peru"
us6000n0iv,2024-05-23 17:09:18.648,-24.2791,-67.1234,170.451,4.5,mb,"81 km W of San Antonio de los Cobres, Argentina"
us6000n0wl,2024-05-25 05:03:27.430,-30.7299,-71.8345,26.745,3.7,mwr,"62 km WSW of Ovalle, Chile"
us6000n0x6,2024-05-25 07:52:08.083,-27.624,-67.7416,136.943,4.5,mb,"13 km WNW of Fiambalá, Argentina"
us6000n0y7,2024-05-25 12:02:47.476,-37.9524,-74.0244,11.335,4.7,mwr,"50 km SW of Lebu, Chile"
us6000n0yq,2024-05-25 15:26:49.001,-24.0494,-67.0856,190.61,4.3,mb,"80 km WNW of San Antonio de los Cobres, Argentina"
us6000n0zx,2024-05-25 21:24:03.574,-21.8687,-68.4812,125.394,4.4,mb,"75 km SSW of Ollagüe, Chile"
us6000n13x,2024-05-26 14:24:09.824,-24.1843,-69.2548,99.994,5.1,mwr,"130 km ESE of Antofagasta, Chile"
us6000n16j,2024-05-27 00:18:59.215,-32.3852,-69.4928,117.651,4.3,mwr,"83 km NW of Mendoza, Argentina"
us6000n16x,2024-05-27 02:42:53.714,-24.0277,-66.8967,227.692,4.4,mb,"62 km WNW of San Antonio de los Cobres, Argentina"
us6000n17f,2024-05-27 03:59:20.679,-20.5228,-68.9238,103.603,4.0,mb,"79 km ESE of La Tirana, Chile"
us6000n188,2024-05-27 06:54:47.918,-32.0386,-68.1396,117.588,4.3,mb,"44 km SSE of Caucete, Argentina"
us6000n1en,2024-05-28 06:42:06.616,-30.8253,-67.397,16.533,4.3,mb,"22 km SSE of San Agustín de Valle Fértil, Argentina"
us6000n1ev,2024-05-28 07:29:23.003,-22.4209,-66.1693,244.41,4.1,mb,"58 km NW of Abra Pampa, Argentina"
us6000n1hh,2024-05-28 14:20:09.725,-41.9124,-71.5088,201.69,4.1,mb,"5 km NNE of El Bolsón, Argentina"
us7000mnn7,2024-05-28 22:53:45.265,-33.941,-70.3227,118.882,4.0,mb,"39 km ENE of Graneros, Chile"
us7000mnre,2024-05-29 11:56:32.333,-21.7953,-68.6763,125.131,4.5,mb,"76 km SW of Ollagüe, Chile"
us7000mnut,2024-05-29 19:34:45.740,-18.3616,-71.3207,31.918,4.3,mb,"79 km S of Pacocha, Peru"
us7000mnx4,2024-05-30 06:06:28.811,-24.2639,-67.0713,175.98,4.4,mb,"76 km W of San Antonio de los Cobres, Argentina"
us7000mp3s,2024-05-30 23:13:18.080,-18.0408,-69.1563,147.543,4.6,mb,"78 km WSW of Curahuara de Carangas, Bolivia"
us7000mp5h,2024-05-31 07:46:35.365,-24.2423,-66.9783,180.997,4.5,mb,"67 km W of San Antonio de los Cobres, Argentina"
us7000mpau,2024-05-31 17:13:02.441,-23.8147,-67.9244,144.229,4.2,mb,"103 km SSE of San Pedro de Atacama, Chile"
us7000mpei,2024-06-01 03:27:06.970,-31.4997,-68.7704,105.33,4.5,mb,"6 km NNW of Villa Basilio Nievas, Argentina"
us7000mpg7,2024-06-01 10:53:06.591,-21.3526,-68.6663,97.964,5.1,mww,"45 km WSW of Ollagüe, Chile"
us7000mpie,2024-06-01 21:12:42.626,-23.8058,-66.7897,213.219,4.4,mb,"66 km NW of San Antonio de los Cobres, Argentina"
us7000mpj6,2024-06-01 23:48:04.797,-22.3141,-68.8977,121.827,4.2,mb,"16 km N of Calama, Chile"
us7000mplv,2024-06-02 10:12:53.420,-23.6364,-66.7674,205.369,3.9,ml,"78 km NW of San Antonio de los Cobres, Argentina"
us7000mq4p,2024-06-03 20:55:42.496,-24.1187,-66.9389,208.291,4.1,mb,"63 km W of San Antonio de los Cobres, Argentina"
us7000mq7f,2024-06-04 07:34:21.333,-20.9897,-67.6782,168.299,4.3,mb,"65 km ENE of Ollagüe, Chile"
us7000mq7t,2024-06-04 09:36:47.434,-19.1188,-69.1129,127.705,4.7,mb,"39 km ENE of Camiña, Chile"
us7000mq8k,2024-06-04 13:28:22.358,-19.511,-69.4655,99.41,4.3,mb,"22 km S of Camiña, Chile"
us7000mqas,2024-06-04 17:33:36.633,-20.876,-70.5714,49.819,4.3,mb,"80 km SW of La Tirana, Chile"
us7000mqef,2024-06-05 02:39:40.480,-22.119,-67.2195,159.548,4.3,mb,"133 km NE of San Pedro de Atacama, Chile"
us7000mqf3,2024-06-05 06:00:46.903,-38.9963,-71.8122,119.801,4.6,mb,"34 km NNE of Pucón, Chile"
us7000mqll,2024-06-06 00:11:31.924,-23.9794,-66.8166,197.247,4.2,mb,"57 km WNW of San Antonio de los Cobres, Argentina"
us7000mqqn,2024-06-06 15:51:33.702,-20.5072,-69.0644,89.859,4.5,mwr,"64 km ESE of La Tirana, Chile"
us7000mqsa,2024-06-06 17:37:49.194,-22.3332,-70.1164,52.805,4.8,mwr,"28 km SSE of Tocopilla, Chile"
us7000mqvj,2024-06-07 02:21:09.295,-43.1774,-75.675,10.0,4.9,mb,"166 km WSW of Chonchi, Chile"
us7000mqwb,2024-06-07 05:47:36.317,-18.2676,-70.6437,61.823,4.5,mb,"43 km WNW of Arica, Chile"
us7000mr4c,2024-06-08 02:22:15.578,-32.4121,-70.861,80.513,4.6,mb,"35 km E of La Ligua, Chile"
us7000mr54,2024-06-08 09:22:47.932,-19.5138,-69.4223,100.505,4.8,mwr,"22 km S of Camiña, Chile"
us7000mr6n,2024-06-08 13:34:04.628,-28.7509,-70.293,97.743,4.3,mb,"49 km ESE of Vallenar, Chile"
us7000mr6y,2024-06-08 14:54:05.467,-35.6964,-73.0095,18.425,3.9,mwr,"67 km SW of Constitución, Chile"
us7000mr8k,2024-06-08 20:42:47.009,-20.0567,-68.8596,124.202,4.3,mb,"88 km ENE of La Tirana, Chile"
us7000mrad,2024-06-09 05:14:25.556,-24.2225,-67.1385,163.057,4.2,mb,"83 km W of San Antonio de los Cobres, Argentina"
us7000mrcr,2024-06-09 14:43:46.921,-21.7513,-68.443,123.327,4.4,mb,"61 km SSW of Ollagüe, Chile"
us7000mrd6,2024-06-09 16:11:14.264,-34.9171,-73.6497,10.0,4.4,mb,"121 km WNW of Constitución, Chile"
us7000mrd8,2024-06-09 16:17:03.778,-22.705,-68.9668,111.03,4.2,mb,"27 km S of Calama, Chile"
us7000mrej,2024-06-10 01:32:19.593,-32.2962,-71.0972,65.578,4.2,mb,"21 km NE of La Ligua, Chile"
us7000mrf4,2024-06-10 04:16:34.788,-31.2937,-67.4318,108.908,4.3,mb,"73 km S of San Agustín de Valle Fértil, Argentina"
us7000mrhx,2024-06-10 15:51:21.892,-20.4203,-69.0826,117.083,4.0,mb,"60 km E of La Tirana, Chile"
us7000mrli,2024-06-10 23:47:33.503,-27.3159,-72.012,10.0,4.1,mb,"166 km W of Copiapó, Chile"
us7000mrmx,2024-06-11 05:42:14.967,-27.2843,-72.0511,10.0,4.3,mwr,"170 km W of Copiapó, Chile"
us7000mrrt,2024-06-11 17:34:09.596,-24.1286,-66.8045,187.327,4.7,mb,"50 km WNW of San Antonio de los Cobres, Argentina"
us7000ms1a,2024-06-12 22:26:58.418,-29.992,-71.3237,50.82,4.2,mwr,"4 km SSE of Coquimbo, Chile"
us7000ms1m,2024-06-13 00:24:05.233,-30.838,-71.6851,37.929,4.1,mb,"53 km WSW of Ovalle, Chile"
us7000ms2d,2024-06-13 03:58:56.414,-22.3253,-67.8336,188.296,4.1,mb,"75 km NNE of San Pedro de Atacama, Chile"
us7000msil,2024-06-14 20:53:01.386,-21.0231,-67.1627,191.763,4.5,mb,"71 km SSW of Uyuni, Bolivia"
us7000msk4,2024-06-15 00:23:44.470,-33.9165,-72.1688,23.65,4.4,mwr,"63 km SW of San Antonio, Chile"
us7000msmf,2024-06-15 08:35:09.800,-21.8403,-68.2821,108.943,4.5,mb,"68 km S of Ollagüe, Chile"
us7000msmy,2024-06-15 11:50:12.113,-23.5097,-66.7774,190.924,4.5,mb,"91 km NNW of San Antonio de los Cobres, Argentina"
us7000msq1,2024-06-15 20:31:56.836,-22.4697,-68.7776,103.127,4.2,mb,"15 km E of Calama, Chile"
us7000msrw,2024-06-16 06:17:36.096,-22.7929,-66.1162,260.905,4.2,mb,"43 km W of Abra Pampa, Argentina"
us7000mst3,2024-06-16 12:31:56.982,-31.5256,-71.6348,42.283,4.3,mb,"45 km WNW of Illapel, Chile"
us7000msuk,2024-06-16 18:06:28.442,-20.5917,-68.8579,115.157,4.4,mb,"88 km ESE of La Tirana, Chile"
us7000msvv,2024-06-16 22:57:19.384,-21.6527,-68.4578,132.398,4.1,mb,"51 km SSW of Ollagüe, Chile"
us7000msyg,2024-06-17 08:36:57.092,-24.2772,-67.0808,174.497,4.3,mb,"77 km W of San Antonio de los Cobres, Argentina"
us7000mszb,2024-06-17 12:07:10.152,-29.6474,-69.5569,138.558,4.2,mb,"102 km NW of San José de Jáchal, Argentina"
us7000mt3g,2024-06-17 23:07:56.082,-32.374,-70.3671,116.631,4.3,mb,"53 km NE of San Felipe, Chile"
us7000mt3l,2024-06-18 00:58:37.361,-20.4743,-68.9946,116.034,4.1,mb,"70 km ESE of La Tirana, Chile"
us7000mt6j,2024-06-18 14:14:09.467,-27.2916,-72.0486,17.275,4.2,mb,"170 km W of Copiapó, Chile"
us7000mt9e,2024-06-18 18:46:59.756,-23.7776,-66.8264,208.116,4.4,mb,"71 km NW of San Antonio de los Cobres, Argentina"
us7000mtez,2024-06-19 13:49:06.851,-32.4456,-69.6431,124.932,4.3,mb,"91 km WNW of Mendoza, Argentina"
us7000mtf2,2024-06-19 13:57:49.243,-28.4782,-67.2318,133.853,4.3,mb,"44 km WNW of Arauco, Argentina"
us7000mtgc,2024-06-19 18:09:23.845,-24.6492,-69.7694,70.433,4.4,mb,"110 km NE of Taltal, Chile"
us7000mtjm,2024-06-20 06:39:20.759,-30.3273,-71.3989,48.111,4.4,mb,"35 km NNW of Ovalle, Chile"
us7000mtn1,2024-06-20 19:47:28.500,-24.3058,-67.1293,163.681,4.4,mb,"82 km W of San Antonio de los Cobres, Argentina"
us7000mtnu,2024-06-20 21:48:29.372,-19.7561,-69.2579,102.47,4.1,mb,"52 km SSE of Camiña, Chile"
us7000mtq4,2024-06-21 02:00:57.045,-19.7111,-69.104,110.899,4.3,mb,"55 km SE of Camiña, Chile"
us7000mtz5,2024-06-22 16:38:42.589,-21.2885,-67.7601,166.578,4.5,mb,"51 km E of Ollagüe, Chile"
us7000mtzr,2024-06-22 18:15:40.485,-21.4764,-66.643,218.006,4.3,mb,"74 km SW of Atocha, Bolivia"
us7000mu18,2024-06-23 02:32:26.183,-21.1811,-68.5302,124.336,4.2,mb,"29 km W of Ollagüe, Chile"
us6000n800,2024-06-24 20:38:39.216,-23.5129,-66.5634,219.72,4.6,mb,"81 km NNW of San Antonio de los Cobres, Argentina"
us6000n843,2024-06-25 16:21:54.010,-22.8716,-68.9083,95.314,4.2,mb,"45 km S of Calama, Chile"
us6000n86h,2024-06-25 22:36:24.832,-31.9645,-71.803,39.939,4.6,mb,"70 km WSW of Illapel, Chile"
us6000n895,2024-06-26 13:18:04.444,-26.0698,-71.0011,35.646,4.9,mww,"89 km SW of Taltal, Chile"
us6000n8hz,2024-06-26 20:46:11.951,-31.023,-71.6894,68.734,4.6,mb,"66 km SW of Ovalle, Chile"
us6000n8k8,2024-06-27 08:39:41.347,-33.1321,-69.9381,116.255,4.5,mb,"68 km ENE of Chicureo Abajo, Chile"
us6000n8lr,2024-06-27 11:42:45.132,-21.4868,-68.5914,100.406,4.6,mwr,"45 km SW of Ollagüe, Chile"
us6000n92z,2024-06-29 03:51:50.284,-21.4002,-68.1588,175.341,4.4,mb,"21 km SSE of Ollagüe, Chile"
us6000n933,2024-06-29 04:21:48.691,-23.9993,-70.2362,45.761,4.9,mwr,"41 km SSE of Antofagasta, Chile"
us6000n93u,2024-06-29 04:45:07.788,-17.4543,-69.7668,179.163,4.2,mb,"28 km E of Tarata, Peru"
us6000n9ed,2024-06-30 12:08:43.174,-28.85,-70.6246,88.927,4.6,mb,"33 km SSE of Vallenar, Chile"
us6000n9ij,2024-07-01 01:23:06.740,-24.2849,-66.9787,180.669,4.2,mb,"67 km W of San Antonio de los Cobres, Argentina"
